@relation class_relation
@attribute 'wordCount' real
@attribute 'DensityinHTML' real
@attribute 'LinkCount' real
@attribute 'wordCountinLink' real
@attribute 'meanofWordinLinks' real
@attribute 'meanofWordinLinksAllWords' real
@attribute 'h1_count' real
@attribute 'h2_count' real
@attribute 'h3_count' real
@attribute 'h4_count' real
@attribute 'h5_count' real
@attribute 'h6_count' real
@attribute 'img_count' real
@attribute 'p_count' real
@attribute 'br_count' real
@attribute 'span_count' real
@attribute 'object_count' real
@attribute 'ul_count' real
@attribute 'li_count' real
@attribute 'input_count' real
@attribute 'div_count' real
@attribute 'td_count' real
@attribute 'dot_count' real
@attribute 'wordCount_AE' real
@attribute 'densityinHTML_AE' real
@attribute 'LinkCount_AE' real
@attribute 'wordCountinLink_AE' real
@attribute 'meanofWordinLinks_AE' real
@attribute 'meanofWordinLinksAllWords_AE' real
@attribute 'h1_count_AE' real
@attribute 'h2_count_AE' real
@attribute 'h3_count_AE' real
@attribute 'h4_count_AE' real
@attribute 'h5_count_AE' real
@attribute 'h6_count_AE' real
@attribute 'img_count_AE' real
@attribute 'p_count_AE' real
@attribute 'br_count_AE' real
@attribute 'span_count_AE' real
@attribute 'object_count_AE' real
@attribute 'ul_count_AE' real
@attribute 'li_count_AE' real
@attribute 'input_count_AE' real
@attribute 'div_count_AE' real
@attribute 'td_count_AE' real
@attribute 'dot_count_AE' real
@attribute 'tagName' {DIV, TD, H1, H2, H3, H4, H5, H6, P, SPAN, FONT, UL, DL, LI, FORM, STRONG, OL, B, TABLE}
@attribute 'hastagORID' real
@attribute 'repeat_tag_count' real
@attribute 'class' {main, headline, summary, others, menu, links, empty}
@data
2,0.00190114068441065,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00190114068441065,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
2,0.00190114068441065,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00190114068441065,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
2,0.00190114068441065,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00190114068441065,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
3,0.00285171102661597,1,4,4,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00285171102661597,1,4,4,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00166805671392827,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
3,0.00250208507089241,1,4,4,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00250208507089241,1,4,4,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,16,menu
16,0.0152091254752852,3,8,2.66666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0.0152091254752852,3,8,2.66666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DIV,1,1,menu
16,0.0133444537114262,3,8,2.66666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0.0133444537114262,3,8,2.66666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DIV,1,1,menu
230,0.218631178707224,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,230,0.218631178707224,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,DIV,1,1,main
371,0.309424520433695,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,371,0.309424520433695,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,DIV,1,1,main
3,0.00285171102661597,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.00285171102661597,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
3,0.00250208507089241,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.00250208507089241,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,7,menu
3,0.00285171102661597,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.00285171102661597,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,DIV,1,5,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000950570342205323,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
3,0.00250208507089241,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.00250208507089241,1,4,4,1.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,DIV,1,5,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000834028356964137,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIV,1,5,menu
249,0.236692015209125,13,11,0.846153846153846,0.0441767068273092,1,0,0,0,0,0,7,8,3,0,0,0,0,0,19,0,12,2,0.00190114068441065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,14,menu
393,0.327773144286906,13,11,0.846153846153846,0.0279898218829517,1,0,0,0,0,0,7,4,3,0,0,0,0,0,19,0,17,2,0.00166805671392827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,14,menu
728,0.692015209125475,94,372,3.95744680851064,0.510989010989011,4,0,0,0,0,0,46,8,8,47,0,2,14,7,119,42,68,2,0.00190114068441065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
875,0.72977481234362,94,372,3.95744680851064,0.425142857142857,4,0,0,0,0,0,46,4,8,47,0,2,14,7,119,42,73,2,0.00166805671392827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
728,0.692015209125475,94,372,3.95744680851064,0.510989010989011,4,0,0,0,0,0,46,8,8,47,0,2,14,7,118,42,68,2,0.00190114068441065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,1,1,empty
875,0.72977481234362,94,372,3.95744680851064,0.425142857142857,4,0,0,0,0,0,46,4,8,47,0,2,14,7,118,42,73,2,0.00166805671392827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,1,1,empty
118,0.112167300380228,69,115,1.66666666666667,0.974576271186441,1,0,0,0,0,0,0,0,0,0,0,14,68,2,65,0,5,2,0.00190114068441065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,DIV,1,1,empty
118,0.0984153461217681,69,115,1.66666666666667,0.974576271186441,1,0,0,0,0,0,0,0,0,0,0,14,68,2,65,0,5,2,0.00166805671392827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,DIV,1,1,empty
728,0.692015209125475,94,372,3.95744680851064,0.510989010989011,4,0,0,0,0,0,46,8,5,47,0,2,14,7,114,42,68,2,0.00190114068441065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,DIV,0,1,empty
875,0.72977481234362,94,372,3.95744680851064,0.425142857142857,4,0,0,0,0,0,46,4,5,47,0,2,14,7,114,42,73,2,0.00166805671392827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,DIV,0,1,empty
7,0.00869565217391304,2,5,2.5,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,DIV,1,1,menu
7,0.012962962962963,2,5,2.5,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,DIV,1,1,menu
5,0.0062111801242236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0062111801242236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
7,0.012962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.012962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
4,0.00496894409937888,7,5,0.714285714285714,1.25,0,0,0,0,0,0,5,0,0,0,0,1,5,0,1,0,0,2,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,1,1,menu
4,0.00740740740740741,7,5,0.714285714285714,1.25,0,0,0,0,0,0,5,0,0,0,0,1,5,0,1,0,0,2,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,1,1,menu
727,0.903105590062112,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,23,727,0.903105590062112,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,23,DIV,1,1,main
457,0.846296296296296,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,457,0.846296296296296,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,DIV,1,1,main
12,0.0149068322981366,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0.0149068322981366,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,UL,1,1,menu
12,0.0222222222222222,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0.0222222222222222,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,UL,1,1,menu
12,0.0149068322981366,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,12,0.0149068322981366,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,DIV,0,1,others
16,0.0296296296296296,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,16,0.0296296296296296,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,DIV,0,1,others
794,0.986335403726708,14,15,1.07142857142857,0.0188916876574307,1,2,2,0,0,0,8,29,6,4,0,2,7,0,36,0,28,2,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,1,1,empty
529,0.97962962962963,14,15,1.07142857142857,0.0283553875236295,1,2,2,0,0,0,8,25,6,4,0,2,7,0,36,0,24,2,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,1,1,empty
24,0.0298136645962733,20,18,0.9,0.75,0,0,0,0,0,0,4,0,0,2,0,3,17,2,17,2,6,2,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,0,1,empty
24,0.0444444444444444,20,18,0.9,0.75,0,0,0,0,0,0,4,0,0,2,0,3,17,2,17,2,6,2,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,0,1,empty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
12,0.0149068322981366,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,2,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,0,1,empty
16,0.0296296296296296,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,2,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,0,1,empty
731,0.908074534161491,7,5,0.714285714285714,0.00683994528043776,0,0,0,0,0,0,5,19,0,0,0,1,5,0,3,0,23,2,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,0,1,empty
461,0.853703703703704,7,5,0.714285714285714,0.0108459869848156,0,0,0,0,0,0,5,15,0,0,0,1,5,0,3,0,19,2,0.0037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,0,1,empty
7,0.00225442834138486,2,5,2.5,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,DIV,1,1,menu
7,0.0113085621970921,2,5,2.5,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,DIV,1,1,menu
4,0.00128824476650564,7,5,0.714285714285714,1.25,0,0,0,0,0,0,5,0,0,0,0,1,5,0,1,0,0,2,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,1,1,menu
4,0.00646203554119548,7,5,0.714285714285714,1.25,0,0,0,0,0,0,5,0,0,0,0,1,5,0,1,0,0,2,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,1,1,menu
2944,0.948148148148148,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,99,2944,0.948148148148148,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,99,DIV,1,1,main
464,0.749596122778675,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,464,0.749596122778675,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,DIV,1,1,main
12,0.00386473429951691,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0.00386473429951691,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,UL,1,1,menu
12,0.0193861066235864,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0.0193861066235864,11,13,1.18181818181818,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,UL,1,1,menu
3104,0.999677938808374,23,78,3.39130434782609,0.0251288659793814,1,3,3,0,0,0,13,105,9,7,0,5,14,0,47,0,112,2,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,DIV,1,1,empty
606,0.978998384491115,27,82,3.03703703703704,0.135313531353135,1,3,3,0,0,0,13,24,9,11,0,5,18,0,47,0,27,2,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,DIV,1,1,empty
24,0.00772946859903382,20,18,0.9,0.75,0,0,0,0,0,0,4,0,0,2,0,3,17,2,17,2,6,2,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,0,1,empty
24,0.0387722132471729,20,18,0.9,0.75,0,0,0,0,0,0,4,0,0,2,0,3,17,2,17,2,6,2,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,0,1,empty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
85,0.0273752012882448,7,51,7.28571428571429,0.6,1,1,1,0,0,0,5,1,2,3,0,2,5,0,9,0,5,2,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,0,1,empty
18,0.0290791599353796,7,13,1.85714285714286,0.722222222222222,1,1,1,0,0,0,5,1,2,3,0,2,5,0,9,0,4,2,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,0,1,empty
2948,0.949436392914654,7,5,0.714285714285714,0.00169606512890095,0,0,0,0,0,0,5,94,0,0,0,1,5,0,3,0,99,2,0.000644122383252818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,0,1,empty
468,0.756058158319871,7,5,0.714285714285714,0.0106837606837607,0,0,0,0,0,0,5,13,0,0,0,1,5,0,3,0,15,2,0.00323101777059774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,0,1,empty
7,0.00751072961373391,2,5,2.5,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0.00214592274678112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,DIV,1,1,menu
7,0.00977653631284916,2,5,2.5,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0.00279329608938548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,DIV,1,1,menu
3,0.00321888412017167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00321888412017167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
4,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
5,0.00536480686695279,8,5,0.625,1,0,0,0,0,0,0,5,0,0,0,0,1,8,0,1,0,4,2,0.00214592274678112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,1,1,menu
5,0.00698324022346369,8,5,0.625,1,0,0,0,0,0,0,5,0,0,0,0,1,8,0,1,0,4,2,0.00279329608938548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DIV,1,1,menu
834,0.894849785407725,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,834,0.894849785407725,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,DIV,1,1,main
